x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0.25000000000000006,0.24975611761881364,0.24945434711949466,0.2499780329054915,0.249653793886568,0.24996232239934513,0.2499396946063124,0.24996148527529038,0.24998536721378437,0.24998305168440052,0.2498834878079426,0.16048130376238665,0.12094053885071966,0.1596687387498574,0.13808288309898378,0.15624379440700228,0.1319335491399433,0.17706560156330625,0.07622400615938588,0.24992713112983905,0.24968076462298824,0.13839474732871454,0.17674110572384583,0.17315883854088787,0.17607520027768717,0.1608334926635466,0.18795409665213605,0.16071464189986936,0.170725708290468,0.24883432681961373,0.24959398725089663,0.1373163730305836,0.1817816583297322,0.17304072168269416,0.17533671884244914,0.17608416266349716,0.1583156475713934,0.19466616433317457,0.13054071556059324,0.2496580316928438,0.24955467203711273,0.1889435790173655,0.0845570085386674,0.19306614524277585,0.11002848393987973,0.1730180049607642,0.13126848625435417,0.16441538044376125,0.08038208957665849,0.24996539423724018,0.24996758583252585,0.24982206153319259,0.2495482406961624,0.24995493400054836,0.24988903532139028,0.24996543795382856,0.24997347366933234,0.24998098772905605,0.24998393276761027,0.24998425623614373
0.24975611761881364,0.25,0.24923095358200256,0.24976149482865218,0.24943068746292724,0.24973893718561826,0.24971633180792346,0.2497381015915536,0.24976196226937133,0.24975964874347437,0.24966017356056316,0.16033897526310295,0.1208324904734585,0.15952560436068638,0.13796054583339498,0.1561043793380303,0.13181568924290069,0.17690735898290139,0.0761559275197921,0.24970377807197794,0.24945763256391973,0.13827004269992427,0.17658341847448578,0.17300399487129467,0.1759178635828052,0.1606897654463973,0.18778612841915537,0.16057101032763393,0.1705731366124422,0.248611950386468,0.24937093191049425,0.13719366464481061,0.1816191623951025,0.1728860851237625,0.1751800219010084,0.1759268014309503,0.15817416486363123,0.19449219671546855,0.13042405413209163,0.2494349191391963,0.2493316518532298,0.18877472426859773,0.08448144278283119,0.1928936065055612,0.10993015474226635,0.1728633834071286,0.13115117523812947,0.1642684469105237,0.08031025430667381,0.24974200700130025,0.24974419663801783,0.2495988023897706,0.24932522625745016,0.24973155611263664,0.24966571632514653,0.24974205067882102,0.2497500792130241,0.2497575865576397,0.2497605289642935,0.249760852143752
0.24945434711949466,0.24923095358200256,0.25000000000000006,0.24945284132254392,0.24912882325224736,0.24943720176819176,0.24941486442539185,0.24943635993109198,0.24946042219191675,0.24945788681238246,0.24935856148171395,0.16037153809550514,0.12042390479673412,0.15917932664081416,0.1383055339085046,0.15576127313539676,0.131689121648782,0.17667938163301486,0.07607537309271262,0.24940207127377972,0.24915626184728032,0.1380252365390229,0.17638103452963103,0.1728344359517627,0.17569255240421536,0.16052953068154766,0.18755409854039298,0.16037921133789448,0.17036649070751642,0.2483115628003334,0.24906962626762627,0.13702796631819983,0.1813988876149466,0.17267714876295745,0.1749703646203112,0.1757140196048218,0.15798386213742724,0.19425710110849878,0.13026658211802394,0.24913353668296287,0.249030394234572,0.18854659689454636,0.08437936676076083,0.19266055175025654,0.1097973122207345,0.17265456365613885,0.1309926934936076,0.16406998748293408,0.08021320998427157,0.24944025355323632,0.2494424405423525,0.24929722196826157,0.2490239763529652,0.24942981529002178,0.24936405506729772,0.24944029717603386,0.24944831601056255,0.24945581428346067,0.24945875313492025,0.2494590759238937
0.2499780329054915,0.24976149482865218,0.24945284132254392,0.25000000000000006,0.2496523113356659,0.24996083789989998,0.24993821032783178,0.2499600008129482,0.2499838826130741,0.24998156709554836,0.2498820037956446,0.16048039565424993,0.12093981913735873,0.15966776924537382,0.13808210861283074,0.1562428735957186,0.1319327678919994,0.17706454975790328,0.07622355517414323,0.24992564686947275,0.2496792818593399,0.1383938833430831,0.17674006662705388,0.17315780691987215,0.17607415508981814,0.16083253818361748,0.18795298041318884,0.1607136872673561,0.17072469443382923,0.24883284904979106,0.2495925049688295,0.13731555784041502,0.18178057706794817,0.17303969423913493,0.17533567745636316,0.1760831169514076,0.15831470736961242,0.19466500826228042,0.1305399402815465,0.24965654903129,0.24955318998939127,0.1889424568838299,0.08455650639473755,0.1930649986357031,0.11002783051561427,0.17301697744353925,0.13126770668234414,0.16441440401875482,0.08038161220599774,0.24996390975030133,0.24996610133257158,0.2498205778974737,0.24954675868654383,0.24995344957573054,0.24988755128792278,0.24996395346663022,0.2499719891344116,0.2499795031495111,0.24998244817057547,0.24998277163718793
0.249653793886568,0.24943068746292724,0.24912882325224736,0.2496523113356659,0.24999999999999997,0.24963662369658018,0.2496139939763816,0.24963579509345754,0.24965964472470473,0.24965732267704363,0.24955805147284,0.16020014069598462,0.12088635520020981,0.15945832789721368,0.13775868935946842,0.15609118851107542,0.1317289987976544,0.17684216768208574,0.07611954985312046,0.24960147533545274,0.2493554259164032,0.1382175093272739,0.17650728374148542,0.17294633332698606,0.17584704302061288,0.16060547004399303,0.1877121746519108,0.1605030077815744,0.17050361477170695,0.24851009430635343,0.24926876615102406,0.1371374071331711,0.18154508207386663,0.17281528491213344,0.17510788205346015,0.17585483825917503,0.15810886707198818,0.1944125853267146,0.13037048406083296,0.24933272707165352,0.24922950203593017,0.18869738222381163,0.08444684256567625,0.1928145682125138,0.10988512916355896,0.17279254146888828,0.13109745282360943,0.16420113511835216,0.0802773569758093,0.24963968904890513,0.2496418777897337,0.24949654310872335,0.24922307905221827,0.2496292424431072,0.24956342962188027,0.2496397327097248,0.24964775795414523,0.249655262223578,0.2496582034247437,0.24965852647179734
0.24996232239934513,0.24973893718561826,0.24943720176819176,0.24996083789989998,0.24963662369658018,0.24999999999999994,0.24992250200952354,0.24994429143027636,0.24996817170371918,0.24996585635093263,0.24986629938008462,0.16047006388326684,0.1209322294657435,0.15965784531857485,0.13807317325234436,0.15623301845963736,0.1319244634754263,0.1770534234122251,0.0762187553377041,0.24990993965918656,0.24966358995241314,0.138385411101287,0.17672890235158104,0.17314694195849054,0.17606308670651452,0.1608224262862167,0.1879411682064898,0.16070358775109822,0.1707139645827865,0.24881721051582037,0.24957681869662374,0.1373069262857478,0.1817691617521935,0.17302881801581035,0.17532465857760965,0.1760720505005559,0.1583047576801344,0.19465277400896258,0.13053173631532736,0.24964085872945566,0.24953750618339934,0.1889305825361777,0.08455119211412707,0.19305286514416753,0.11002091548507169,0.17300610376734318,0.1312594568220665,0.16440407097609383,0.08037656041857244,0.24994820013176147,0.24995039157629612,0.24980487728698905,0.24953107528524127,0.24993774061458693,0.2498718464683616,0.24994824384534284,0.24995627900810258,0.24996379255096438,0.24996673738694136,0.24996706083322473
0.2499396946063124,0.24971633180792346,0.24941486442539185,0.24993821032783178,0.2496139939763816,0.24992250200952354,0.24999999999999992,0.2499216654098194,0.24994554353866372,0.24994322821061188,0.24984368477650878,0.16045348802973788,0.12092351039828753,0.15964268507280116,0.13805295760874686,0.1562203845892584,0.13191119428086792,0.1770376867513603,0.0762116670926689,0.24988731657516433,0.24964098951453054,0.13837239173662041,0.17671292182242004,0.17313163252812133,0.17604721356779585,0.1608071905267978,0.1879242644045836,0.16068895282990764,0.17069852516961512,0.24879468634190452,0.24955422579451972,0.13729449967112783,0.18175269278844625,0.17301315906108544,0.17530877029817254,0.17605611602979554,0.15829040892761456,0.1946351558296617,0.13051991443252986,0.24961826003998974,0.24951491684776053,0.1889134789459203,0.08454353885884798,0.1930353881694391,0.110010956466336,0.17299044158857557,0.1312475749607321,0.16438918788656195,0.08036928454530472,0.2499255736170995,0.24992776486329843,0.24978226374664553,0.24950848652964724,0.2499151150468153,0.24984922686524075,0.24992561732676813,0.24993365176212545,0.24994116462484597,0.2499441091942422,0.24994443261124571
0.24996148527529038,0.2497381015915536,0.24943635993109198,0.2499600008129482,0.24963579509345754,0.24994429143027636,0.2499216654098194,0.2499999999999998,0.24996733461260154,0.249965019227059,0.24986546254660005,0.16046972288350797,0.120931704766947,0.15965708551126107,0.13807283451490307,0.15623250399562041,0.13192400528778755,0.17705283381684947,0.07621850397279693,0.24990910270670233,0.249662753983627,0.13838473321794942,0.1767283558478811,0.17314637148339046,0.17606249583247355,0.16082188574766418,0.18794053952163187,0.160703047291696,0.1707133932191323,0.2488163772256906,0.24957598286004637,0.13730646772400712,0.1817685457339401,0.17302823943202633,0.17532407132964203,0.17607146090601752,0.15830422736701838,0.19465212217298175,0.1305312989568365,0.2496400226821586,0.24953667048220896,0.1889299496207071,0.08455090904788713,0.19305221846930093,0.11002054707001495,0.1730055243532536,0.13125901724221115,0.16440352038328604,0.08037629123946342,0.24994736305500076,0.2499495544921967,0.24980404069021725,0.24953023960516926,0.2499369035728556,0.24987100964727835,0.24994740676843624,0.24995544190428579,0.24996295542198516,0.2499659002480999,0.2499662236933
0.24998536721378437,0.24976196226937133,0.24946042219191675,0.2499838826130741,0.24965964472470473,0.24996817170371918,0.24994554353866372,0.24996733461260154,0.24999999999999978,0.24998890150715514,0.24988933528698776,0.16048513097050834,0.1209434525842624,0.159672566546484,0.1380864131448855,0.1562473706930561,0.13193669815805387,0.17706972987691671,0.07622580055802318,0.2499329796442967,0.24968660734976217,0.13839801152796202,0.17674523814803406,0.17316290090933864,0.17607931310444283,0.1608372889490511,0.1879584898397706,0.16071840649733032,0.17072970285167444,0.24884014976072116,0.24959982796723457,0.13731958613283166,0.18178591349947934,0.17304477068873292,0.1753408233054865,0.176088282955359,0.1583193531552906,0.19467071955619222,0.13054377060816913,0.2496638739071024,0.2495605118327686,0.188948000519661,0.08455898719924067,0.19307066321173447,0.11003105866882493,0.17302205377701071,0.13127155803138904,0.16441922792713842,0.08038397057758404,0.24997124364422577,0.24997343529079444,0.24982790758606654,0.24955408034147344,0.24996078316275325,0.2498948829415318,0.24997128736183502,0.2499793232653825,0.2499868375009407,0.24998978260841143,0.24999010608451433
0.24998305168440052,0.24975964874347437,0.24945788681238246,0.24998156709554836,0.24965732267704363,0.24996585635093263,0.24994322821061188,0.249965019227059,0.24998890150715514,0.24999999999999978,0.24988702065658644,0.16048357571230387,0.12094223774618872,0.15967098711074007,0.13808483830344848,0.15624600348233839,0.1319354127631344,0.17706810521352082,0.076225083635866,0.2499306645971759,0.24968429460926023,0.13839670072375765,0.17674360494890687,0.17316128704631037,0.17607768964182074,0.1608357660212734,0.18795675402777443,0.16071691398343352,0.17072812201813467,0.24883784483693835,0.24959751600832764,0.13731831441988251,0.18178422827424068,0.17304316814276763,0.1753391977389178,0.17608665214395797,0.15831788582129383,0.19466891652473065,0.13054256113498638,0.24966156135578255,0.24955820023875064,0.18894625029631712,0.08455820400690074,0.19306887480808235,0.11003003952251122,0.1730204510869282,0.13127034212738162,0.16441770494651006,0.0803832260180808,0.24996892824566175,0.24997111987193207,0.2498255935151778,0.24955176880686644,0.24995846786108317,0.24989256825024958,0.24996897196286816,0.24997700779198076,0.2499845219579382,0.24998746703812935,0.24998779051123604
